"","id","name","type","links","acronyms","established_year","created_date","city","city_id","state","ror"
"1962","https://ror.org/04dcbs719","International Longevity Centre - India","Nonprofit","https://www.ilcindia.org/","ILC-I",2003,"2018-11-14","Pune",1259229,"Maharashtra","04dcbs719"
"1963","https://ror.org/02sv3ne29","Kaivalya Education Foundation","Other","http://www.kefindia.org/","KEF",2008,"2018-11-14","Mumbai",1275339,"Maharashtra","02sv3ne29"
"1964","https://ror.org/02bnwry33","Karnataka Health Promotion Trust","Other","http://www.khpt.org/","KHPT",2003,"2018-11-14","Bengaluru",1277333,"Karnataka","02bnwry33"
"1965","https://ror.org/03n3erz85","Koshish Charitable Trust","Other","http://www.koshish.info/","",1997,"2018-11-14","Patna",1260086,"Bihar","03n3erz85"
"1966","https://ror.org/015y4yq74","Language and Learning Foundation","Other","http://languageandlearningfoundation.org/","LLF",2015,"2018-11-14","New Delhi",1261481,"Delhi","015y4yq74"
"1967","https://ror.org/02vp3n735","National Museum of Natural History","Archive","http://nmnh.nic.in/home.html","NMNH",1972,"2018-11-14","New Delhi",1261481,"Delhi","02vp3n735"
"1968","https://ror.org/04x970698","NonFerrous Materials Technology Development Centre","Facility","http://www.nftdc.res.in/","NFTDC",1990,"2018-11-14","Hyderabad",1269843,"Telangana","04x970698"
"1969","https://ror.org/03kg5d423","PRS Legislative Research","Nonprofit","http://www.prsindia.org/","PRS",2005,"2019-02-17","New Delhi",1261481,"Delhi","03kg5d423"
"1970","https://ror.org/027y5z534","Roja Muthiah Research Library","Facility","http://rmrl.in/","RMRL",1994,"2019-02-17","Chennai",1264527,"Tamil Nadu","027y5z534"
"1971","https://ror.org/014jakh31","Society of Energy Engineers and Managers","Nonprofit","http://seemindia.org","SEEM",2005,"2019-02-17","Thiruvananthapuram",1254163,"Kerala","014jakh31"
"1972","https://ror.org/03283qn83","Society for Community Health Awareness Research and Action","Nonprofit","http://sochara.org/","SOCHARA",1960,"2019-02-17","Bengaluru",1277333,"Karnataka","03283qn83"
"1973","https://ror.org/04ykwve34","Saamarthya Foundation","Nonprofit","http://www.saamarthyafoundation.com/","",2008,"2019-02-17","Ahmedabad",1279233,"Gujarat","04ykwve34"
"1974","https://ror.org/05nr25f03","Translational Research Platform for Veterinary Biologicals (India)","Company","http://www.trpvb.org.in/index.php","TRPVB",2012,"2019-02-17","Chennai",1264527,"Tamil Nadu","05nr25f03"
"1975","https://ror.org/0555yg896","Asha Foundation","Nonprofit","http://www.ashaf.org/","",1998,"2019-02-17","Bengaluru",1277333,"Karnataka","0555yg896"
"1976","https://ror.org/019hsqt53","Healing Fields Foundation","Nonprofit","http://healing-fields.org/","",2000,"2019-02-17","Hyderabad",1269843,"Telangana","019hsqt53"
"1977","https://ror.org/02bmxkm36","Deepak Foundation","Nonprofit","https://deepakfoundation.org/","",1982,"2019-02-17","Vadodara",1253573,"Gujarat","02bmxkm36"
"1978","https://ror.org/0592ben86","Indian Institute of Public Health Gandhinagar","Education","http://iiphg.edu.in/","IIPHG",2015,"2019-02-17","Gandhinagar",1271715,"Gujarat","0592ben86"
"1979","https://ror.org/04mn04g76","Rajasthan Police Academy","Government","http://home.rajasthan.gov.in/rpa","RPA",1975,"2019-02-17","Jaipur",1269515,"Rajasthan","04mn04g76"
"1980","https://ror.org/01bqrhe48","Institute of Genetics and Hospital for Genetic Diseases","Healthcare","http://instituteofgenetics-ou.org/","",1978,"2019-02-17","Hyderabad",1269843,"Telangana","01bqrhe48"
"1981","https://ror.org/02nqa0m70","Schieffelin Institute of Health Research and Leprosy Centre","Healthcare","http://leprosyhealth.org/","SIH-R & LC",1955,"2019-02-17","Vellore",1253286,"Tamil Nadu","02nqa0m70"
"1982","https://ror.org/026rd5w83","Maharashtra Association of Anthropological Sciences","Nonprofit","http://maas.org.in/","MAAS",1976,"2019-02-17","Pune",1259229,"Maharashtra","026rd5w83"
"1983","https://ror.org/05w7dft64","National Institute of Cancer Prevention and Research","Facility","http://www.nicpr.res.in/","CRC; NICPR",1979,"2019-02-17","Noida",7279746,"Uttar Pradesh","05w7dft64"
"1984","https://ror.org/01byxa330","Navdanya","Nonprofit","http://www.navdanya.org/site/","",2014,"2019-02-17","Dehradun",1273313,"Uttarakhand","01byxa330"
"1985","https://ror.org/0474hd478","TLM Shahdara Hospital","Healthcare","https://www.leprosymission.in/what-we-do/institutions-and-projects/hospitals/tlm-shahdara-hospital/","",1984,"2019-02-17","New Delhi",1261481,"Delhi","0474hd478"
"1986","https://ror.org/04tpe6y42","Dr. Sadhana Nayak’s Voice Clinic and Center","Healthcare","https://www.drsadhananayak.com/","",NA,"2019-02-17","Mumbai",1275339,"Maharashtra","04tpe6y42"
"1987","https://ror.org/05tp36v93","Advanced Center for Water Resources Development and Management","Nonprofit","http://www.acwadam.org/","ACWADAM",1998,"2019-02-17","Pune",1259229,"Maharashtra","05tp36v93"
"1988","https://ror.org/048c72h25","Anokhi Museum of Hand Printing","Archive","https://www.anokhi.com","AMHP",1970,"2019-02-17","Jaipur",1269515,"Rajasthan","048c72h25"
"1989","https://ror.org/04na1dr63","Anthropological Survey of India","Government","https://ansi.gov.in/","AnSI",1945,"2019-02-17","Kolkata",1275004,"West Bengal","04na1dr63"
"1990","https://ror.org/00s0qnx27","Apeejay Stya University","Education","https://university.apeejay.edu","ASU",2010,"2019-02-17","Sohna",1255870,"Haryana","00s0qnx27"
"1991","https://ror.org/046shck20","Association for Social and Environmental Development","Nonprofit","http://www.asedkol.org/","ASED",2001,"2019-02-17","Kolkata",1275004,"West Bengal","046shck20"
"1992","https://ror.org/05rx18c05","Aster Medcity","Healthcare","http://astermedcity.com/","",2015,"2019-02-17","Ernakulam",1273874,"Kerala","05rx18c05"
"1993","https://ror.org/02yghr808","Asian Institute of Medical Sciences","Healthcare","https://www.aimsindia.com/","AIMS",2010,"2019-02-17","Faridabad",1271951,"Haryana","02yghr808"
"1994","https://ror.org/0039c1624","The Bhandarkar Oriental Research Institute","Facility","http://www.bori.ac.in","BORI",1917,"2019-02-17","Pune",1259229,"Maharashtra","0039c1624"
"1995","https://ror.org/02gmjfa08","Bhagat Phool Singh Mahila Vishwavidyalaya","Education","http://www.bpswomenuniversity.ac.in/","",2006,"2019-02-17","Rohtak",1258076,"Haryana","02gmjfa08"
"1996","https://ror.org/05cr6kr86","Centre for Environment Education","Government","http://www.ceeindia.org/","CEE",1984,"2019-02-17","Ahmedabad",1279233,"Gujarat","05cr6kr86"
"1997","https://ror.org/045y8mm25","Centre for Multi-disciplinary Development Research","Nonprofit","http://www.cmdr.ac.in","CMDR",1976,"2019-02-17","Hubballi",1269920,"Karnataka","045y8mm25"
"1998","https://ror.org/03b5pw144","Centre for the Study of Culture and Society","Nonprofit","http://cscs.res.in","CSCS",1996,"2019-02-17","Bengaluru",1277333,"Karnataka","03b5pw144"
"1999","https://ror.org/05vvtz217","Centre for Women's Development Studies","Facility","http://www.cwds.ac.in","CWDS",1980,"2019-02-17","New Delhi",1261481,"Delhi","05vvtz217"
"2000","https://ror.org/03whr7s66","Center for Interdisciplinary Studies","Facility","http://cintdis.org/","CIS",1993,"2019-02-17","Kolkata",1275004,"West Bengal","03whr7s66"
"2001","https://ror.org/00g732a62","Calorx Teachers' University","Education","https://www.ctu.org.in/","CTU",2009,"2019-02-17","Ahmedabad",1279233,"Gujarat","00g732a62"
"2002","https://ror.org/03n4dkj44","Chhandam School of Kathak","Education","http://www.kathak.org/","",1980,"2019-02-17","Mumbai",1275339,"Maharashtra","03n4dkj44"
"2003","https://ror.org/01z48vg94","Central Adoption Resource Authority","Government","http://cara.nic.in","CARA",1990,"2019-02-17","New Delhi",1261481,"Delhi","01z48vg94"
"2004","https://ror.org/01hsyq967","Choithram College of Nursing","Education","http://www.cconursing.com/","",1996,"2019-02-17","Indore",1269743,"Madhya Pradesh","01hsyq967"
"2005","https://ror.org/05djs6314","Clinton Foundation","Nonprofit","https://www.clintonfoundation.org/","",1997,"2019-02-17","New Delhi",1261481,"Delhi","05djs6314"
"2006","https://ror.org/02nsvrr55","Centre for Conservation Biology & Sustainable Development","Nonprofit","http://www.ccbsd.com/","CCBSD",2007,"2019-02-17","Sirsi",1256047,"Karnataka","02nsvrr55"
"2007","https://ror.org/01sg0nk94","CR Rao Advanced Institute of Mathematics, Statistics and Computer Science","Facility","http://www.crraoaimscs.org/","AIMSCS",2007,"2019-02-17","Hyderabad",1269843,"Telangana","01sg0nk94"
"2008","https://ror.org/00fb17655","DJ Academy of Design","Education","https://www.djad.in/","DJAD",2004,"2019-02-17","Coimbatore",1273865,"Tamil Nadu","00fb17655"
"2009","https://ror.org/0424v9t30","Indian Institute of Water Management","Government","http://www.iiwm.res.in/","IIWM",1988,"2019-02-17","Bhubaneswar",1275817,"Odisha","0424v9t30"
"2010","https://ror.org/04qnap020","World Healthal Trust","Nonprofit","https://worldhealthaltrust.org/index2","WHT",2008,"2019-02-17","Noida",7279746,"Uttar Pradesh","04qnap020"
"2011","https://ror.org/01315ff40","English Language Teachers Association of India","Other","http://eltai.in/","ELTAI",1974,"2019-02-17","Chennai",1264527,"Tamil Nadu","01315ff40"
"2012","https://ror.org/01j1yd322","Foundation for Revitalisation of Local Health Traditions","Nonprofit","http://www.frlht.org/","FRLHT",1993,"2019-02-17","Bengaluru",1277333,"Karnataka","01j1yd322"
"2013","https://ror.org/05xemz742","Government of Mizoram","Government","https://mizoram.gov.in/","",NA,"2019-02-17","Aizawl",1279186,"Mizoram","05xemz742"
"2014","https://ror.org/02tgy3j57","Uttarakhand Government","Government","http://uk.gov.in/","",NA,"2019-02-17","Dehradun",1273313,"Uttarakhand","02tgy3j57"
"2015","https://ror.org/027yyz170","Himalayan Environmental Studies and Conservation Organization","Nonprofit","http://hesco.in/","HESCO",1979,"2019-02-17","Dehradun",1273313,"Uttarakhand","027yyz170"
"2016","https://ror.org/00jet1p36","Indian Institute of Forest Management","Education","http://iifm.ac.in/","IIFM",1982,"2019-02-17","Bhopal",1275841,"Madhya Pradesh","00jet1p36"
"2017","https://ror.org/02ha7nd65","Indian Institute of Journalism and New Media","Education","https://www.iijnm.org/","IIJNM",2001,"2019-02-17","Bengaluru",1277333,"Karnataka","02ha7nd65"
"2018","https://ror.org/046xn0c82","Indian Institute of Mass Communication","Education","http://www.iimc.nic.in/","IIMC",1965,"2019-02-17","New Delhi",1261481,"Delhi","046xn0c82"
"2019","https://ror.org/04avmkt41","Institute for Defence Studies and Analyses","Government","https://idsa.in","IDSA",1965,"2019-02-17","New Delhi",1261481,"Delhi","04avmkt41"
"2020","https://ror.org/040f8w440","Institute of Social Sciences","Government","http://www.issin.org","ISS",1985,"2019-02-17","Bengaluru",1277333,"Karnataka","040f8w440"
"2021","https://ror.org/02qfrzf96","Isha Foundation","Nonprofit","https://www.ishafoundation.org/?global","",1992,"2019-02-17","Coimbatore",1273865,"Tamil Nadu","02qfrzf96"
"2022","https://ror.org/03w7tz659","Ishara Puppet Theatre Trust","Nonprofit","http://www.isharapuppet.com/IsharaPuppets/","",2001,"2019-02-17","New Delhi",1261481,"Delhi","03w7tz659"
"2023","https://ror.org/029agyb27","International Development Research Centre","Government","https://www.idrc.ca/","CRDI; IDRC",1970,"2019-02-17","New Delhi",1261481,"Delhi","029agyb27"
"2024","https://ror.org/03tf2ww78","Jammu and Kashmir Academy of Art, Culture and Languages","Education","http://art.uok.edu.in/Main/Default.aspx","",1958,"2019-02-17","Jammu",1269321,"Jammu and Kashmir","03tf2ww78"
"2025","https://ror.org/00vbej866","Kalakshetra Foundation","Other","http://www.kalakshetra.in/site/","",1936,"2019-02-17","Chennai",1264527,"Tamil Nadu","00vbej866"
"2026","https://ror.org/04c5nsm37","Kalpavriksh","Nonprofit","http://kalpavriksh.org/","",1979,"2019-02-17","Pune",1259229,"Maharashtra","04c5nsm37"
"2027","https://ror.org/02p12t634","Karnataka Chitrakala Parishath","Archive","http://www.karnatakachitrakalaparishath.com/","CKP",1960,"2019-02-17","Bengaluru",1277333,"Karnataka","02p12t634"
"2028","https://ror.org/04c47m560","Kerala State Chalachitra Academy","Nonprofit","http://www.keralafilm.com/","",1998,"2019-02-17","Thiruvananthapuram",1254163,"Kerala","04c47m560"
"2029","https://ror.org/01mryv087","The K.R. Cama Oriental Institute","Education","http://krcama.org/","",1916,"2019-02-17","Mumbai",1275339,"Maharashtra","01mryv087"
"2030","https://ror.org/02vkaxr54","Library of Tibetan Works and Archives","Archive","http://tibetanlibrary.org/","LTWA",1970,"2019-02-17","Dharamsala",1272832,"Himachal Pradesh","02vkaxr54"
"2031","https://ror.org/020p1sa64","L.V. Prasad Film & TV Academy","Education","http://www.prasadacademy.com/","LVPA",2005,"2019-02-17","Chennai",1264527,"Tamil Nadu","020p1sa64"
"2032","https://ror.org/032y8tg91","Mediciti Institute of Medical Sciences","Education","http://mims.edu.in/","MIMS",2002,"2019-02-17","Hyderabad",1269843,"Telangana","032y8tg91"
"2033","https://ror.org/033ensv76","Lowry Memorial College & Group of Institutions","Education","http://www.lowryinstitutions.org.in/","",1915,"2019-02-17","Bengaluru",1277333,"Karnataka","033ensv76"
"2034","https://ror.org/05r288y75","Magic Lantern Movies","Other","http://magiclanternmovies.in/","MLM",1989,"2019-02-17","New Delhi",1261481,"Delhi","05r288y75"
"2035","https://ror.org/028chwx32","Ministry of Culture","Government","https://www.indiaculture.nic.in/","",NA,"2019-02-17","Delhi",1273294,"Delhi","028chwx32"
"2036","https://ror.org/023m6zy08","Lokadharmi","Other","https://lokadharmi.org/home/","",1991,"2019-02-17","Ernakulam",1273874,"Kerala","023m6zy08"
"2037","https://ror.org/01rjqh621","Ministry of Social Justice and Empowerment","Government","http://socialjustice.nic.in/","",1998,"2019-02-17","New Delhi",1261481,"Delhi","01rjqh621"
"2038","https://ror.org/025y1an67","Kerala Museum","Archive","https://www.keralamuseum.org/","",1984,"2019-02-17","Ernakulam",1273874,"Kerala","025y1an67"
"2039","https://ror.org/00k8f0f41","National Institute of Technical Teachers’ Training and Research","Education","http://nitttrbpl.ac.in/index.php","NITTTR",1965,"2019-02-17","Bhopal",1275841,"Madhya Pradesh","00k8f0f41"
"2040","https://ror.org/017ycry73","Bhungroo (India)","Company","https://www.naireetaservices.com/","NSPL",2011,"2019-02-17","Ahmedabad",1279233,"Gujarat","017ycry73"
"2041","https://ror.org/00d58r705","Namgyal Tantric College","Education","https://www.namgyalmonastery.org/","",1565,"2019-02-17","Dharamsala",1272832,"Himachal Pradesh","00d58r705"
"2042","https://ror.org/04mwgzt90","National Health Systems Resource Centre","Government","http://nhsrcindia.org/","NHSRC",2006,"2019-02-17","New Delhi",1261481,"Delhi","04mwgzt90"
"2043","https://ror.org/004zmp616","National Institute of Ecology","Nonprofit","https://nieindia.org/","NIE",1976,"2019-02-17","Jaipur",1269515,"Rajasthan","004zmp616"
"2044","https://ror.org/05evqrm94","Nehru Memorial Museum & Library","Archive","http://www.nehrumemorial.nic.in","NMML",1964,"2019-02-17","New Delhi",1261481,"Delhi","05evqrm94"
"2045","https://ror.org/02k2w4w13","Rama Hospital & Research Centre","Healthcare","http://www.ramahospital.com/","",1995,"2019-02-17","Kanpur",1267995,"Uttar Pradesh","02k2w4w13"
"2046","https://ror.org/05bgbfq25","Public Works Department Buildings and Roads","Government","http://www.pwdpunjab.gov.in/","PWD B&R",1854,"2019-02-17","Ludhiana",1264728,"Punjab","05bgbfq25"
"2047","https://ror.org/007pepr06","Sanskriti Foundation","Nonprofit","http://www.sanskritifoundation.org/index.htm","",1979,"2019-02-17","New Delhi",1261481,"Delhi","007pepr06"
"2048","https://ror.org/01egfqj98","Sanskriti Samvardhan Mandal","Other","http://ssmandal.net/","SSM",1959,"2019-02-17","Nanded",1261977,"Maharashtra","01egfqj98"
"2049","https://ror.org/02gnftn41","Saras Environment Consultant","Other","http://www.saras-in.org/","SEC",NA,"2019-02-17","New Delhi",1261481,"Delhi","02gnftn41"
"2050","https://ror.org/03755pe12","Satyajit Ray Film and Television Institute","Education","http://srfti.ac.in/","SRFTI",1995,"2019-02-17","Kolkata",1275004,"West Bengal","03755pe12"
"2051","https://ror.org/01njpm937","Seva Mandir","Nonprofit","http://www.sevamandir.org/","",1966,"2019-02-17","Udaipur",1253986,"Rajasthan","01njpm937"
"2052","https://ror.org/01az4vq35","Society for Education Welfare and Action Rural","Nonprofit","http://sewarural.org/","SEWA",1980,"2019-02-17","Bharūch",1276100,"Gujarat","01az4vq35"
"2053","https://ror.org/0484jez12","Sharma Centre for Heritage Education India","Nonprofit","http://www.sharmaheritage.com/","",1999,"2019-02-17","Chennai",1264527,"Tamil Nadu","0484jez12"
"2054","https://ror.org/00zx4bg33","School of Social Work Roshni Nilaya","Education","http://www.sswroshni.in/eng/","",1960,"2019-02-17","Mangaluru",1263780,"Karnataka","00zx4bg33"
"2055","https://ror.org/033mhgr78","Srishti Institute of Art Design and Technology","Education","http://srishti.ac.in/","",1996,"2019-02-17","Yelahanka",1252758,"Karnataka","033mhgr78"
"2056","https://ror.org/038ec0d06","Sri Caitanya Prema Samsthana","Other","http://www.gambhira.com/","SCPS",1972,"2019-02-17","Mathura",1263364,"Uttar Pradesh","038ec0d06"
"2057","https://ror.org/042b7qk94","Ramakrishna Mission Vidyalaya","Education","http://www.srkv.org/","",1930,"2019-02-17","Coimbatore",1273865,"Tamil Nadu","042b7qk94"
"2058","https://ror.org/01axqd881","Swarnabhoomi Academy of Music","Education","http://sam.org.in/","SAM",2010,"2019-02-17","Kanchipuram",1268159,"Tamil Nadu","01axqd881"
"2059","https://ror.org/05tje4e72","Solidarity and Action Against the HIV Infection in India","Nonprofit","http://www.saathii.org/","SAATHII",2000,"2019-02-17","Chennai",1264527,"Tamil Nadu","05tje4e72"
"2060","https://ror.org/003t9wy25","Sweekaar","Other","http://sweekaar.org.in/","",1977,"2019-02-17","Secunderabad",1256922,"Telangana","003t9wy25"
"2061","https://ror.org/05f8y8t16","Mentaid","Nonprofit","http://mentaid.org/","",1985,"2019-02-17","Kolkata",1275004,"West Bengal","05f8y8t16"
"2062","https://ror.org/02qa6e442","Men-Tsee-Khang","Education","http://www.men-tsee-khang.org/index2.htm","",1916,"2019-02-17","Dharamsala",1272832,"Himachal Pradesh","02qa6e442"
"2063","https://ror.org/03718pw44","The Hindu Group (India)","Other","https://www.thehindu.com/","",1878,"2019-02-17","Chennai",1264527,"Tamil Nadu","03718pw44"
"2064","https://ror.org/01mb4vz12","Tripura State Pollution Control Board","Government","https://tspcb.tripura.gov.in/","",1988,"2019-02-17","Agartala",1279290,"Tripura","01mb4vz12"
"2065","https://ror.org/014femp80","University of Trans-Disciplinary Health Sciences and Technology","Education","http://tdu.edu.in/","TDU",2013,"2019-02-17","Bengaluru",1277333,"Karnataka","014femp80"
"2066","https://ror.org/05e7atb82","Directorate of Scheduled Tribes Development Department","Government","http://www.stdd.kerala.gov.in/","STDD",NA,"2019-02-17","Thiruvananthapuram",1254163,"Kerala","05e7atb82"
"2067","https://ror.org/03p8djp35","Uttarakhand Seva Nidhi Paryavaran Shiksha Sansthan","Nonprofit","http://www.sevanidhi.org/","USNPSS",1967,"2019-02-17","Almora",1278974,"Uttarakhand","03p8djp35"
"2068","https://ror.org/03b9dsq97","Xcellon School of Business","Education","http://www.xcelloninstitute.com/","",2009,"2019-02-17","Ahmedabad",1279233,"Gujarat","03b9dsq97"
"2069","https://ror.org/03ntwd790","Xavier Institute of Communications","Other","https://www.xaviercomm.org","XIC",1969,"2019-02-17","Mumbai",1275339,"Maharashtra","03ntwd790"
"2070","https://ror.org/04a908t67","Centre for Equity Studies","Facility","http://centreforequitystudies.org/","CES",2000,"2019-02-17","New Delhi",1261481,"Delhi","04a908t67"
"2071","https://ror.org/01w56ba43","Council on Energy, Environment and Water","Nonprofit","https://www.ceew.in/","CEEW",2010,"2019-02-17","New Delhi",1261481,"Delhi","01w56ba43"
"2072","https://ror.org/01dqh8j58","National Institute of Disaster Management","Government","http://nidm.gov.in/","NIDM",1995,"2019-02-17","New Delhi",1261481,"Delhi","01dqh8j58"
"2073","https://ror.org/002kr4405","Delhi Foundation of Deaf Women","Other","http://www.dfdw.net/","DFDW",1973,"2019-02-17","New Delhi",1261481,"Delhi","002kr4405"
"2074","https://ror.org/01hznc410","Institute for Plasma Research","Facility","http://www.ipr.res.in/","IPR",1986,"2019-02-17","Gandhinagar",1271715,"Gujarat","01hznc410"
"2075","https://ror.org/04kb7h130","Irrigation Management Training Institute","Facility","http://www.tamilnaduimti.org/","IMTI",1984,"2019-02-17","Tiruchchirappalli",1254388,"Tamil Nadu","04kb7h130"
"2076","https://ror.org/05jp4w275","Seethapathy Clinic and Hospital","Healthcare","http://seethapathyclinic.org/","",2013,"2019-02-17","Chennai",1264527,"Tamil Nadu","05jp4w275"
"2077","https://ror.org/044ve7993","Migration & Asylum Project","Nonprofit","https://www.migrationandasylumproject.org/","",2013,"2019-02-17","Delhi",1273294,"Delhi","044ve7993"
"2078","https://ror.org/00an5hx75","Bennett University","Education","https://www.bennett.edu.in/","",2016,"2019-02-17","Greater Noida",6954929,"Uttar Pradesh","00an5hx75"
"2079","https://ror.org/04q23qy39","Chaudhary Ranbir Singh University","Education","http://www.crsu.ac.in","CRSU",2014,"2019-02-17","Hisar",1270022,"Haryana","04q23qy39"
"2080","https://ror.org/057c5p638","Indira Gandhi Delhi Technical University for Women","Education","https://www.igdtuw.ac.in/","IGDTUW",1998,"2019-02-17","New Delhi",1261481,"Delhi","057c5p638"
"2081","https://ror.org/05ngeka81","Alcis Sports (India)","Company","https://www.alcissports.com","",2016,"2019-02-17","Noida",7279746,"Uttar Pradesh","05ngeka81"
"2082","https://ror.org/01f8qyw75","Indian Institute of Information Technology, Pune","Education","http://www.iiitp.ac.in/","IIITP",2016,"2019-02-17","Pune",1259229,"Maharashtra","01f8qyw75"
"2083","https://ror.org/01pbfbp48","Abhivyakti Media for Development","Nonprofit","http://www.abhivyakti.org.in/","",1987,"2019-02-17","Nashik",1261731,"Maharashtra","01pbfbp48"
"2084","https://ror.org/00ctx3180","Anveshi Research Centre for Women's Studies","Facility","http://www.anveshi.org.in/","",1985,"2019-02-17","Hyderabad",1269843,"Telangana","00ctx3180"
"2085","https://ror.org/00kqgxx94","African Studies Association of India","Nonprofit","http://www.africanstudies.in/","ASA",2003,"2019-02-17","New Delhi",1261481,"Delhi","00kqgxx94"
"2086","https://ror.org/01t3wc318","All India Artisans and Craftworkers Welfare Association","Nonprofit","http://www.aiacaonline.org/","AIACA",2004,"2019-02-17","New Delhi",1261481,"Delhi","01t3wc318"
"2087","https://ror.org/011rh1x94","Alternative Law Forum","Other","http://altlawforum.org/","ALF",2000,"2019-02-17","Bengaluru",1277333,"Karnataka","011rh1x94"
"2088","https://ror.org/029fsgw35","Association for Democratic Reforms","Nonprofit","https://adrindia.org/","ADR",1999,"2019-02-17","New Delhi",1261481,"Delhi","029fsgw35"
"2089","https://ror.org/004x6m349","Centre for Communication and Development Studies","Nonprofit","http://www.ccds.in/","CCDS",2002,"2019-02-17","Pune",1259229,"Maharashtra","004x6m349"
"2090","https://ror.org/02awtmh12","Centre for Rural Studies and Development","Nonprofit","https://www.crsdindia.org/","CRSD",1991,"2019-02-17","Anantapur",1278672,"Andhra Pradesh","02awtmh12"
"2091","https://ror.org/02d894j61","Bhasha","Nonprofit","http://www.bhasharesearch.org/","",1996,"2019-02-17","Vadodara",1253573,"Gujarat","02d894j61"
"2092","https://ror.org/054wvz232","Centre for Study of Society and Secularism","Nonprofit","http://csss-isla.com/","CSSS",NA,"2019-02-17","Mumbai",1275339,"Maharashtra","054wvz232"
"2093","https://ror.org/020q2cx80","Centre for Social Sciences and Humanities","Facility","http://www.csh-delhi.com/","CSH",1980,"2019-02-17","New Delhi",1261481,"Delhi","020q2cx80"
"2094","https://ror.org/01kbwt308","International Planned Parenthood Federation","Nonprofit","https://www.ippf.org/","IPPF",1952,"2019-02-17","New Delhi",1261481,"Delhi","01kbwt308"
"2095","https://ror.org/05avpf476","Gujarat Institute of Desert Ecology","Facility","http://gujaratdesertecology.com","GUIDE",1995,"2019-02-17","Bhuj",1275812,"Gujarat","05avpf476"
"2096","https://ror.org/03mj23d77","Institute of Livelihood Research and Training","Education","https://ilrtindia.org/","ILRT",2007,"2019-02-17","Hyderabad",1269843,"Telangana","03mj23d77"
"2097","https://ror.org/03vx81s20","Mamta Health Institute for Mother and Child","Nonprofit","http://mamta-himc.org","MAMTA-HIMC",1990,"2019-02-17","New Delhi",1261481,"Delhi","03vx81s20"
"2098","https://ror.org/04w1vws04","Indian Institute of Dalit Studies","Education","http://www.dalitstudies.org.in/","IIDS",2003,"2019-02-17","New Delhi",1261481,"Delhi","04w1vws04"
"2099","https://ror.org/020jcq616","Institute of Social Studies Trust","Nonprofit","https://www.isstindia.org/","ISST",1964,"2019-02-17","New Delhi",1261481,"Delhi","020jcq616"
"2100","https://ror.org/0089yx556","Lawyers Collective","Other","https://www.lawyerscollective.org/","",1981,"2019-02-17","New Delhi",1261481,"Delhi","0089yx556"
"2101","https://ror.org/02f2s6657","Noida Deaf Society","Nonprofit","https://www.noidadeafsociety.org/","NDS",2005,"2019-02-17","Noida",7279746,"Uttar Pradesh","02f2s6657"
"2102","https://ror.org/00fgx8j22","Montfort Social Institute","Education","http://msihyd.org/site/","MSI",2000,"2019-02-17","Hyderabad",1269843,"Telangana","00fgx8j22"
"2103","https://ror.org/02wpzhj03","National Centre for Advocacy Studies","Other","http://ncasindia.org/","NCAS",1992,"2019-02-17","Pune",1259229,"Maharashtra","02wpzhj03"
"2104","https://ror.org/0245zq547","Programme on Women’s Economic, Social and Cultural Rights","Other","http://www.pwescr.org","PWESCR",2005,"2019-02-17","New Delhi",1261481,"Delhi","0245zq547"
"2105","https://ror.org/04k5c4t69","Sa-Dhan","Other","http://www.sa-dhan.net/#","",1998,"2019-02-17","New Delhi",1261481,"Delhi","04k5c4t69"
"2106","https://ror.org/03sqqkw27","Society for Labour & Development","Nonprofit","http://sldindia.org/","SLD",NA,"2019-02-17","New Delhi",1261481,"Delhi","03sqqkw27"
"2107","https://ror.org/04db4kr72","Society for Social Uplift Through Rural Action","Nonprofit","http://www.sutrahp.org/","SUTRA",1977,"2019-02-17","Solan",1255850,"Himachal Pradesh","04db4kr72"
"2108","https://ror.org/02y83px33","UNNATI","Nonprofit","http://www.unnati.org/","",1990,"2019-02-17","Ahmedabad",1279233,"Gujarat","02y83px33"
"2109","https://ror.org/03yarwa09","Update Institute of Professional Studies","Education","http://updateinstitute.com","UIPS",2006,"2019-02-17","Prayagraj",1278994,"Uttar Pradesh","03yarwa09"
"2110","https://ror.org/01e17wh10","Vikas Samvad","Facility","http://vssmp.org/","VSS",NA,"2019-02-17","Bhopal",1275841,"Madhya Pradesh","01e17wh10"
"2111","https://ror.org/04yd1f040","Urban Design Research Institute","Other","http://www.udri.org","UDRI",1984,"2019-02-17","Mumbai",1275339,"Maharashtra","04yd1f040"
"2112","https://ror.org/03ps8mj31","Watershed Support Services and Activities Network","Nonprofit","http://www.wassan.org/","WASSAN",1995,"2019-02-17","Secunderabad",1256922,"Telangana","03ps8mj31"
"2113","https://ror.org/05md2f937","Consumer VOICE","Nonprofit","https://www.consumer-voice.org/","VOICE",1983,"2019-02-17","New Delhi",1261481,"Delhi","05md2f937"
"2114","https://ror.org/03vr3gq96","Institute of Chartered Financial Analysts of India University, Jaipur","Education","https://www.iujaipur.edu.in/","IUJ",2011,"2019-02-17","Jaipur",1269515,"Rajasthan","03vr3gq96"
"2115","https://ror.org/00pftgq30","DST Centre for Policy Research","Facility","http://cprbbau.org.in/","DST – CPR",NA,"2019-05-06","Lucknow",1264733,"Uttar Pradesh","00pftgq30"
